Entity,Code,Date,Total confirmed cases (cases),Daily new confirmed cases (cases)
Switzerland,CHE,11-Jan-20,0,0
Switzerland,CHE,12-Jan-20,0,0
Switzerland,CHE,13-Jan-20,0,0
Switzerland,CHE,14-Jan-20,0,0
Switzerland,CHE,15-Jan-20,0,0
Switzerland,CHE,16-Jan-20,0,0
Switzerland,CHE,17-Jan-20,0,0
Switzerland,CHE,18-Jan-20,0,0
Switzerland,CHE,19-Jan-20,0,0
Switzerland,CHE,20-Jan-20,0,0
Switzerland,CHE,21-Jan-20,0,0
Switzerland,CHE,22-Jan-20,0,0
Switzerland,CHE,23-Jan-20,0,0
Switzerland,CHE,24-Jan-20,0,0
Switzerland,CHE,25-Jan-20,0,0
Switzerland,CHE,26-Jan-20,0,0
Switzerland,CHE,27-Jan-20,0,0
Switzerland,CHE,28-Jan-20,0,0
Switzerland,CHE,29-Jan-20,0,0
Switzerland,CHE,30-Jan-20,0,0
Switzerland,CHE,31-Jan-20,0,0
Switzerland,CHE,1-Feb-20,0,0
Switzerland,CHE,2-Feb-20,0,0
Switzerland,CHE,3-Feb-20,0,0
Switzerland,CHE,4-Feb-20,0,0
Switzerland,CHE,5-Feb-20,0,0
Switzerland,CHE,6-Feb-20,0,0
Switzerland,CHE,7-Feb-20,0,0
Switzerland,CHE,8-Feb-20,0,0
Switzerland,CHE,9-Feb-20,0,0
Switzerland,CHE,10-Feb-20,0,0
Switzerland,CHE,11-Feb-20,0,0
Switzerland,CHE,12-Feb-20,0,0
Switzerland,CHE,13-Feb-20,0,0
Switzerland,CHE,14-Feb-20,0,0
Switzerland,CHE,15-Feb-20,0,0
Switzerland,CHE,16-Feb-20,0,0
Switzerland,CHE,17-Feb-20,0,0
Switzerland,CHE,18-Feb-20,0,0
Switzerland,CHE,19-Feb-20,0,0
Switzerland,CHE,20-Feb-20,0,0
Switzerland,CHE,21-Feb-20,0,0
Switzerland,CHE,22-Feb-20,0,0
Switzerland,CHE,23-Feb-20,0,0
Switzerland,CHE,24-Feb-20,0,0
Switzerland,CHE,25-Feb-20,0,0
Switzerland,CHE,26-Feb-20,1,1
Switzerland,CHE,27-Feb-20,1,0
Switzerland,CHE,28-Feb-20,8,7
Switzerland,CHE,29-Feb-20,12,4
Switzerland,CHE,1-Mar-20,18,6
Switzerland,CHE,2-Mar-20,24,6
Switzerland,CHE,3-Mar-20,30,6
Switzerland,CHE,4-Mar-20,37,7
Switzerland,CHE,5-Mar-20,57,20
Switzerland,CHE,6-Mar-20,87,30
Switzerland,CHE,7-Mar-20,209,122
Switzerland,CHE,8-Mar-20,264,55
Switzerland,CHE,9-Mar-20,332,68
Switzerland,CHE,10-Mar-20,374,42
Switzerland,CHE,11-Mar-20,490,116
Switzerland,CHE,12-Mar-20,642,152
Switzerland,CHE,13-Mar-20,854,212
Switzerland,CHE,14-Mar-20,1121,267
Switzerland,CHE,15-Mar-20,1359,238
Switzerland,CHE,16-Mar-20,2200,841
Switzerland,CHE,17-Mar-20,2200,0
Switzerland,CHE,18-Mar-20,2650,450
Switzerland,CHE,19-Mar-20,3010,360
Switzerland,CHE,20-Mar-20,3888,878
Switzerland,CHE,21-Mar-20,4840,952
Switzerland,CHE,22-Mar-20,6077,1237
Switzerland,CHE,23-Mar-20,6971,894
Switzerland,CHE,24-Mar-20,8015,1044
Switzerland,CHE,25-Mar-20,8789,774
Switzerland,CHE,26-Mar-20,9714,925
Switzerland,CHE,27-Mar-20,10714,1000
Switzerland,CHE,28-Mar-20,12104,1390
Switzerland,CHE,29-Mar-20,13152,1048
Switzerland,CHE,30-Mar-20,14274,1122
Switzerland,CHE,31-Mar-20,15412,1138
Switzerland,CHE,1-Apr-20,16108,696
Switzerland,CHE,2-Apr-20,17070,962
Switzerland,CHE,3-Apr-20,18844,1774
Switzerland,CHE,4-Apr-20,19706,862
Syria,SYR,23-Mar-20,1,1
Syria,SYR,24-Mar-20,1,0
Syria,SYR,25-Mar-20,1,0
Syria,SYR,26-Mar-20,1,0
Syria,SYR,27-Mar-20,5,4
Syria,SYR,28-Mar-20,5,0
Syria,SYR,29-Mar-20,5,0
Syria,SYR,30-Mar-20,9,4
Syria,SYR,31-Mar-20,10,1
Syria,SYR,1-Apr-20,10,0
Syria,SYR,2-Apr-20,10,0
Syria,SYR,3-Apr-20,16,6
Syria,SYR,4-Apr-20,16,0
Taiwan,TWN,31-Dec-19,0,0
Taiwan,TWN,1-Jan-20,0,0
Taiwan,TWN,2-Jan-20,0,0
Taiwan,TWN,3-Jan-20,0,0
Taiwan,TWN,4-Jan-20,0,0
Taiwan,TWN,5-Jan-20,0,0
Taiwan,TWN,6-Jan-20,0,0
Taiwan,TWN,7-Jan-20,0,0
Taiwan,TWN,8-Jan-20,0,0
Taiwan,TWN,9-Jan-20,0,0
Taiwan,TWN,10-Jan-20,0,0
Taiwan,TWN,11-Jan-20,0,0
Taiwan,TWN,12-Jan-20,0,0
Taiwan,TWN,13-Jan-20,0,0
Taiwan,TWN,14-Jan-20,0,0
Taiwan,TWN,15-Jan-20,0,0
Taiwan,TWN,16-Jan-20,0,0
Taiwan,TWN,17-Jan-20,0,0
Taiwan,TWN,18-Jan-20,0,0
Taiwan,TWN,19-Jan-20,0,0
Taiwan,TWN,20-Jan-20,0,0
Taiwan,TWN,21-Jan-20,1,1
Taiwan,TWN,22-Jan-20,1,0
Taiwan,TWN,23-Jan-20,1,0
Taiwan,TWN,24-Jan-20,1,0
Taiwan,TWN,25-Jan-20,3,2
Taiwan,TWN,26-Jan-20,3,0
Taiwan,TWN,27-Jan-20,5,2
Taiwan,TWN,28-Jan-20,7,2
Taiwan,TWN,29-Jan-20,8,1
Taiwan,TWN,30-Jan-20,8,0
Taiwan,TWN,31-Jan-20,9,1
Taiwan,TWN,1-Feb-20,10,1
Taiwan,TWN,2-Feb-20,10,0
Taiwan,TWN,3-Feb-20,10,0
Taiwan,TWN,4-Feb-20,10,0
Taiwan,TWN,5-Feb-20,11,1
Taiwan,TWN,6-Feb-20,11,0
Taiwan,TWN,7-Feb-20,16,5
Taiwan,TWN,8-Feb-20,17,1
Taiwan,TWN,9-Feb-20,18,1
Taiwan,TWN,10-Feb-20,18,0
Taiwan,TWN,11-Feb-20,18,0
Taiwan,TWN,12-Feb-20,18,0
Taiwan,TWN,13-Feb-20,18,0
Taiwan,TWN,14-Feb-20,18,0
Taiwan,TWN,15-Feb-20,18,0
Taiwan,TWN,16-Feb-20,18,0
Taiwan,TWN,17-Feb-20,20,2
Taiwan,TWN,18-Feb-20,22,2
Taiwan,TWN,19-Feb-20,22,0
Taiwan,TWN,20-Feb-20,24,2
Taiwan,TWN,21-Feb-20,24,0
Taiwan,TWN,22-Feb-20,26,2
Taiwan,TWN,23-Feb-20,26,0
Taiwan,TWN,24-Feb-20,28,2
Taiwan,TWN,25-Feb-20,30,2
Taiwan,TWN,26-Feb-20,31,1
Taiwan,TWN,27-Feb-20,32,1
Taiwan,TWN,28-Feb-20,34,2
Taiwan,TWN,29-Feb-20,39,5
Taiwan,TWN,1-Mar-20,40,1
Taiwan,TWN,2-Mar-20,40,0
Taiwan,TWN,3-Mar-20,41,1
Taiwan,TWN,4-Mar-20,42,1
Taiwan,TWN,6-Mar-20,44,2
Taiwan,TWN,7-Mar-20,45,1
Taiwan,TWN,8-Mar-20,45,0
Taiwan,TWN,9-Mar-20,45,0
Taiwan,TWN,11-Mar-20,48,3
Taiwan,TWN,12-Mar-20,48,0
Taiwan,TWN,13-Mar-20,49,1
Taiwan,TWN,14-Mar-20,53,4
Taiwan,TWN,15-Mar-20,59,6
Taiwan,TWN,16-Mar-20,59,0
Taiwan,TWN,17-Mar-20,67,8
Taiwan,TWN,18-Mar-20,77,10
Taiwan,TWN,19-Mar-20,108,31
Taiwan,TWN,20-Mar-20,108,0
Taiwan,TWN,21-Mar-20,135,27
Taiwan,TWN,22-Mar-20,153,18
Taiwan,TWN,23-Mar-20,165,12
Taiwan,TWN,24-Mar-20,195,30
Taiwan,TWN,25-Mar-20,216,21
Taiwan,TWN,26-Mar-20,235,19
Taiwan,TWN,27-Mar-20,252,17
Taiwan,TWN,28-Mar-20,267,15
Taiwan,TWN,29-Mar-20,283,16
Taiwan,TWN,30-Mar-20,306,23
Taiwan,TWN,31-Mar-20,306,0
Taiwan,TWN,1-Apr-20,322,16
Taiwan,TWN,2-Apr-20,339,17
Taiwan,TWN,3-Apr-20,339,0
Taiwan,TWN,4-Apr-20,355,16
Tanzania,TZA,17-Mar-20,1,1
Tanzania,TZA,18-Mar-20,1,0
Tanzania,TZA,19-Mar-20,3,2
Tanzania,TZA,20-Mar-20,3,0
Tanzania,TZA,21-Mar-20,3,0
Tanzania,TZA,22-Mar-20,6,3
Tanzania,TZA,23-Mar-20,12,6
Tanzania,TZA,24-Mar-20,12,0
Tanzania,TZA,25-Mar-20,12,0
Tanzania,TZA,26-Mar-20,12,0
Tanzania,TZA,27-Mar-20,13,1
Tanzania,TZA,28-Mar-20,13,0
Tanzania,TZA,29-Mar-20,13,0
Tanzania,TZA,30-Mar-20,14,1
Tanzania,TZA,31-Mar-20,19,5
Tanzania,TZA,1-Apr-20,19,0
Tanzania,TZA,2-Apr-20,20,1
Tanzania,TZA,3-Apr-20,21,1
Tanzania,TZA,4-Apr-20,21,0
Thailand,THA,31-Dec-19,0,0
Thailand,THA,1-Jan-20,0,0
Thailand,THA,2-Jan-20,0,0
Thailand,THA,3-Jan-20,0,0
Thailand,THA,4-Jan-20,0,0
Thailand,THA,5-Jan-20,0,0
Thailand,THA,6-Jan-20,0,0
Thailand,THA,7-Jan-20,0,0
Thailand,THA,8-Jan-20,0,0
Thailand,THA,9-Jan-20,0,0
Thailand,THA,10-Jan-20,0,0
Thailand,THA,11-Jan-20,0,0
Thailand,THA,12-Jan-20,0,0
Thailand,THA,13-Jan-20,1,1
Thailand,THA,14-Jan-20,1,0
Thailand,THA,15-Jan-20,1,0
Thailand,THA,16-Jan-20,1,0
Thailand,THA,17-Jan-20,2,1
Thailand,THA,18-Jan-20,2,0
Thailand,THA,19-Jan-20,2,0
Thailand,THA,20-Jan-20,2,0
Thailand,THA,21-Jan-20,2,0
Thailand,THA,22-Jan-20,4,2
Thailand,THA,23-Jan-20,4,0
Thailand,THA,24-Jan-20,4,0
Thailand,THA,25-Jan-20,5,1
Thailand,THA,26-Jan-20,5,0
Thailand,THA,27-Jan-20,8,3
Thailand,THA,28-Jan-20,14,6
Thailand,THA,29-Jan-20,14,0
Thailand,THA,30-Jan-20,14,0
Thailand,THA,31-Jan-20,14,0
Thailand,THA,1-Feb-20,19,5
Thailand,THA,2-Feb-20,19,0
Thailand,THA,3-Feb-20,19,0
Thailand,THA,4-Feb-20,19,0
Thailand,THA,5-Feb-20,25,6
Thailand,THA,6-Feb-20,25,0
Thailand,THA,7-Feb-20,25,0
Thailand,THA,8-Feb-20,32,7
Thailand,THA,9-Feb-20,32,0
Thailand,THA,10-Feb-20,32,0
Thailand,THA,11-Feb-20,32,0
Thailand,THA,12-Feb-20,33,1
Thailand,THA,13-Feb-20,33,0
Thailand,THA,14-Feb-20,33,0
Thailand,THA,15-Feb-20,34,1
Thailand,THA,16-Feb-20,34,0
Thailand,THA,17-Feb-20,34,0
Thailand,THA,18-Feb-20,35,1
Thailand,THA,19-Feb-20,35,0
Thailand,THA,20-Feb-20,35,0
Thailand,THA,21-Feb-20,35,0
Thailand,THA,22-Feb-20,35,0
Thailand,THA,23-Feb-20,35,0
Thailand,THA,24-Feb-20,35,0
Thailand,THA,25-Feb-20,37,2
Thailand,THA,26-Feb-20,40,3
Thailand,THA,27-Feb-20,40,0
Thailand,THA,28-Feb-20,40,0
Thailand,THA,29-Feb-20,42,2
Thailand,THA,1-Mar-20,42,0
Thailand,THA,2-Mar-20,43,1
Thailand,THA,5-Mar-20,47,4
Thailand,THA,7-Mar-20,50,3
Thailand,THA,11-Mar-20,59,9
Thailand,THA,12-Mar-20,70,11
Thailand,THA,14-Mar-20,82,12
Thailand,THA,15-Mar-20,82,0
Thailand,THA,16-Mar-20,114,32
Thailand,THA,17-Mar-20,177,63
Thailand,THA,18-Mar-20,177,0
Thailand,THA,19-Mar-20,177,0
Thailand,THA,20-Mar-20,212,35
Thailand,THA,21-Mar-20,366,154
Thailand,THA,22-Mar-20,599,233
Thailand,THA,23-Mar-20,721,122
Thailand,THA,24-Mar-20,827,106
Thailand,THA,25-Mar-20,934,107
Thailand,THA,26-Mar-20,1045,111
Thailand,THA,27-Mar-20,1136,91
Thailand,THA,28-Mar-20,1136,0
Thailand,THA,29-Mar-20,1245,109
Thailand,THA,30-Mar-20,1388,143
Thailand,THA,31-Mar-20,1651,263
Thailand,THA,1-Apr-20,1651,0
Thailand,THA,2-Apr-20,1771,120
Thailand,THA,3-Apr-20,1875,104
Thailand,THA,4-Apr-20,1978,103
Timor,TLS,22-Mar-20,1,1
Timor,TLS,23-Mar-20,1,0
Timor,TLS,24-Mar-20,1,0
Timor,TLS,25-Mar-20,1,0
Timor,TLS,26-Mar-20,1,0
Timor,TLS,27-Mar-20,1,0
Timor,TLS,28-Mar-20,1,0
Timor,TLS,29-Mar-20,1,0
Timor,TLS,30-Mar-20,1,0
Timor,TLS,31-Mar-20,1,0
Timor,TLS,1-Apr-20,1,0
Timor,TLS,2-Apr-20,1,0
Timor,TLS,3-Apr-20,1,0
Timor,TLS,4-Apr-20,1,0
Togo,TGO,7-Mar-20,1,1
Togo,TGO,15-Mar-20,1,0
Togo,TGO,16-Mar-20,1,0
Togo,TGO,17-Mar-20,1,0
Togo,TGO,18-Mar-20,1,0
Togo,TGO,19-Mar-20,1,0
Togo,TGO,20-Mar-20,1,0
Togo,TGO,21-Mar-20,9,8
Togo,TGO,22-Mar-20,15,6
Togo,TGO,23-Mar-20,15,0
Togo,TGO,24-Mar-20,18,3
Togo,TGO,25-Mar-20,18,0
Togo,TGO,26-Mar-20,23,5
Togo,TGO,27-Mar-20,24,1
Togo,TGO,28-Mar-20,25,1
Togo,TGO,29-Mar-20,28,3
Togo,TGO,30-Mar-20,30,2
Togo,TGO,31-Mar-20,34,4
Togo,TGO,1-Apr-20,34,0
Togo,TGO,2-Apr-20,36,2
Togo,TGO,3-Apr-20,39,3
Togo,TGO,4-Apr-20,40,1
Trinidad and Tobago,TTO,13-Mar-20,1,1
Trinidad and Tobago,TTO,14-Mar-20,2,1
Trinidad and Tobago,TTO,15-Mar-20,2,0
Trinidad and Tobago,TTO,16-Mar-20,4,2
Trinidad and Tobago,TTO,17-Mar-20,5,1
Trinidad and Tobago,TTO,18-Mar-20,7,2
Trinidad and Tobago,TTO,19-Mar-20,9,2
Trinidad and Tobago,TTO,20-Mar-20,9,0
Trinidad and Tobago,TTO,21-Mar-20,9,0
Trinidad and Tobago,TTO,22-Mar-20,49,40
Trinidad and Tobago,TTO,23-Mar-20,50,1
Trinidad and Tobago,TTO,24-Mar-20,51,1
Trinidad and Tobago,TTO,25-Mar-20,57,6
Trinidad and Tobago,TTO,26-Mar-20,60,3
Trinidad and Tobago,TTO,27-Mar-20,65,5
Trinidad and Tobago,TTO,28-Mar-20,66,1
Trinidad and Tobago,TTO,29-Mar-20,74,8
Trinidad and Tobago,TTO,30-Mar-20,78,4
Trinidad and Tobago,TTO,31-Mar-20,85,7
Trinidad and Tobago,TTO,1-Apr-20,87,2
Trinidad and Tobago,TTO,2-Apr-20,89,2
Trinidad and Tobago,TTO,3-Apr-20,97,8
Trinidad and Tobago,TTO,4-Apr-20,100,3
Tunisia,TUN,3-Mar-20,1,1
Tunisia,TUN,10-Mar-20,2,1
Tunisia,TUN,11-Mar-20,5,3
Tunisia,TUN,12-Mar-20,7,2
Tunisia,TUN,13-Mar-20,13,6
Tunisia,TUN,14-Mar-20,16,3
Tunisia,TUN,15-Mar-20,16,0
Tunisia,TUN,16-Mar-20,18,2
Tunisia,TUN,17-Mar-20,20,2
Tunisia,TUN,18-Mar-20,24,4
Tunisia,TUN,19-Mar-20,29,5
Tunisia,TUN,20-Mar-20,39,10
Tunisia,TUN,21-Mar-20,54,15
Tunisia,TUN,22-Mar-20,60,6
Tunisia,TUN,23-Mar-20,75,15
Tunisia,TUN,24-Mar-20,89,14
Tunisia,TUN,25-Mar-20,114,25
Tunisia,TUN,26-Mar-20,173,59
Tunisia,TUN,27-Mar-20,173,0
Tunisia,TUN,28-Mar-20,227,54
Tunisia,TUN,29-Mar-20,227,0
Tunisia,TUN,30-Mar-20,278,51
Tunisia,TUN,31-Mar-20,312,34
Tunisia,TUN,1-Apr-20,362,50
Tunisia,TUN,2-Apr-20,394,32
Tunisia,TUN,3-Apr-20,455,61
Tunisia,TUN,4-Apr-20,455,0
Turkey,TUR,12-Mar-20,1,1
Turkey,TUR,13-Mar-20,2,1
Turkey,TUR,16-Mar-20,18,16
Turkey,TUR,17-Mar-20,47,29
Turkey,TUR,18-Mar-20,98,51
Turkey,TUR,19-Mar-20,191,93
Turkey,TUR,20-Mar-20,359,168
Turkey,TUR,21-Mar-20,670,311
Turkey,TUR,22-Mar-20,947,277
Turkey,TUR,23-Mar-20,1236,289
Turkey,TUR,24-Mar-20,1529,293
Turkey,TUR,25-Mar-20,1872,343
Turkey,TUR,26-Mar-20,2433,561
Turkey,TUR,27-Mar-20,3629,1196
Turkey,TUR,28-Mar-20,5698,2069
Turkey,TUR,29-Mar-20,7402,1704
Turkey,TUR,30-Mar-20,9217,1815
Turkey,TUR,31-Mar-20,11535,2318
Turkey,TUR,1-Apr-20,13531,1996
Turkey,TUR,2-Apr-20,15679,2148
Turkey,TUR,3-Apr-20,18135,2456
Turkey,TUR,4-Apr-20,20921,2786
Turks and Caicos Islands,TCA,25-Mar-20,1,1
Turks and Caicos Islands,TCA,26-Mar-20,1,0
Turks and Caicos Islands,TCA,27-Mar-20,2,1
Turks and Caicos Islands,TCA,28-Mar-20,2,0
Turks and Caicos Islands,TCA,29-Mar-20,5,3
Turks and Caicos Islands,TCA,30-Mar-20,5,0
Turks and Caicos Islands,TCA,31-Mar-20,5,0
Turks and Caicos Islands,TCA,1-Apr-20,5,0
Turks and Caicos Islands,TCA,2-Apr-20,5,0
Turks and Caicos Islands,TCA,3-Apr-20,5,0
Turks and Caicos Islands,TCA,4-Apr-20,5,0
Uganda,UGA,22-Mar-20,1,1
Uganda,UGA,23-Mar-20,1,0
Uganda,UGA,24-Mar-20,9,8
Uganda,UGA,25-Mar-20,9,0
Uganda,UGA,26-Mar-20,14,5
Uganda,UGA,27-Mar-20,14,0
Uganda,UGA,28-Mar-20,14,0
Uganda,UGA,29-Mar-20,30,16
Uganda,UGA,30-Mar-20,33,3
Uganda,UGA,31-Mar-20,33,0
Uganda,UGA,1-Apr-20,44,11
Uganda,UGA,2-Apr-20,44,0
Uganda,UGA,3-Apr-20,45,1
Uganda,UGA,4-Apr-20,48,3
Ukraine,UKR,4-Mar-20,1,1
Ukraine,UKR,13-Mar-20,3,2
Ukraine,UKR,16-Mar-20,3,0
Ukraine,UKR,17-Mar-20,5,2
Ukraine,UKR,18-Mar-20,14,9
Ukraine,UKR,19-Mar-20,19,5
Ukraine,UKR,20-Mar-20,26,7
Ukraine,UKR,21-Mar-20,26,0
Ukraine,UKR,22-Mar-20,41,15
Ukraine,UKR,23-Mar-20,47,6
Ukraine,UKR,24-Mar-20,73,26
Ukraine,UKR,25-Mar-20,84,11
Ukraine,UKR,26-Mar-20,113,29
Ukraine,UKR,27-Mar-20,156,43
Ukraine,UKR,28-Mar-20,218,62
Ukraine,UKR,29-Mar-20,311,93
Ukraine,UKR,30-Mar-20,418,107
Ukraine,UKR,31-Mar-20,480,62
Ukraine,UKR,1-Apr-20,549,69
Ukraine,UKR,2-Apr-20,794,245
Ukraine,UKR,3-Apr-20,804,10
Ukraine,UKR,4-Apr-20,987,183
United Arab Emirates,ARE,31-Dec-19,0,0
United Arab Emirates,ARE,1-Jan-20,0,0
United Arab Emirates,ARE,2-Jan-20,0,0
United Arab Emirates,ARE,3-Jan-20,0,0
United Arab Emirates,ARE,4-Jan-20,0,0
United Arab Emirates,ARE,5-Jan-20,0,0
United Arab Emirates,ARE,6-Jan-20,0,0
United Arab Emirates,ARE,7-Jan-20,0,0
United Arab Emirates,ARE,8-Jan-20,0,0
United Arab Emirates,ARE,9-Jan-20,0,0
United Arab Emirates,ARE,10-Jan-20,0,0
United Arab Emirates,ARE,11-Jan-20,0,0
United Arab Emirates,ARE,12-Jan-20,0,0
United Arab Emirates,ARE,13-Jan-20,0,0
United Arab Emirates,ARE,14-Jan-20,0,0
United Arab Emirates,ARE,15-Jan-20,0,0
United Arab Emirates,ARE,16-Jan-20,0,0
United Arab Emirates,ARE,17-Jan-20,0,0
United Arab Emirates,ARE,18-Jan-20,0,0
United Arab Emirates,ARE,19-Jan-20,0,0
United Arab Emirates,ARE,20-Jan-20,0,0
United Arab Emirates,ARE,21-Jan-20,0,0
United Arab Emirates,ARE,22-Jan-20,0,0
United Arab Emirates,ARE,23-Jan-20,0,0
United Arab Emirates,ARE,24-Jan-20,0,0
United Arab Emirates,ARE,25-Jan-20,0,0
United Arab Emirates,ARE,26-Jan-20,0,0
United Arab Emirates,ARE,27-Jan-20,1,1
United Arab Emirates,ARE,28-Jan-20,1,0
United Arab Emirates,ARE,29-Jan-20,1,0
United Arab Emirates,ARE,30-Jan-20,4,3
United Arab Emirates,ARE,31-Jan-20,4,0
United Arab Emirates,ARE,1-Feb-20,4,0
United Arab Emirates,ARE,2-Feb-20,5,1
United Arab Emirates,ARE,3-Feb-20,5,0
United Arab Emirates,ARE,4-Feb-20,5,0
United Arab Emirates,ARE,5-Feb-20,5,0
United Arab Emirates,ARE,6-Feb-20,5,0
United Arab Emirates,ARE,7-Feb-20,5,0
United Arab Emirates,ARE,8-Feb-20,7,2
United Arab Emirates,ARE,9-Feb-20,7,0
United Arab Emirates,ARE,10-Feb-20,7,0
United Arab Emirates,ARE,11-Feb-20,8,1
United Arab Emirates,ARE,12-Feb-20,8,0
United Arab Emirates,ARE,13-Feb-20,8,0
United Arab Emirates,ARE,14-Feb-20,8,0
United Arab Emirates,ARE,15-Feb-20,8,0
United Arab Emirates,ARE,16-Feb-20,8,0
United Arab Emirates,ARE,17-Feb-20,9,1
United Arab Emirates,ARE,18-Feb-20,9,0
United Arab Emirates,ARE,19-Feb-20,9,0
United Arab Emirates,ARE,20-Feb-20,9,0
United Arab Emirates,ARE,21-Feb-20,9,0
United Arab Emirates,ARE,22-Feb-20,11,2
United Arab Emirates,ARE,23-Feb-20,13,2
United Arab Emirates,ARE,24-Feb-20,13,0
United Arab Emirates,ARE,25-Feb-20,13,0
United Arab Emirates,ARE,26-Feb-20,13,0
United Arab Emirates,ARE,27-Feb-20,13,0
United Arab Emirates,ARE,28-Feb-20,19,6
United Arab Emirates,ARE,29-Feb-20,19,0
United Arab Emirates,ARE,1-Mar-20,21,2
United Arab Emirates,ARE,2-Mar-20,21,0
United Arab Emirates,ARE,4-Mar-20,27,6
United Arab Emirates,ARE,6-Mar-20,29,2
United Arab Emirates,ARE,8-Mar-20,45,16
United Arab Emirates,ARE,10-Mar-20,59,14
United Arab Emirates,ARE,11-Mar-20,74,15
United Arab Emirates,ARE,13-Mar-20,85,11
United Arab Emirates,ARE,15-Mar-20,85,0
United Arab Emirates,ARE,16-Mar-20,86,1
United Arab Emirates,ARE,17-Mar-20,98,12
United Arab Emirates,ARE,18-Mar-20,113,15
United Arab Emirates,ARE,19-Mar-20,113,0
United Arab Emirates,ARE,20-Mar-20,140,27
United Arab Emirates,ARE,21-Mar-20,140,0
United Arab Emirates,ARE,22-Mar-20,153,13
United Arab Emirates,ARE,23-Mar-20,153,0
United Arab Emirates,ARE,24-Mar-20,198,45
United Arab Emirates,ARE,25-Mar-20,248,50
United Arab Emirates,ARE,26-Mar-20,333,85
United Arab Emirates,ARE,27-Mar-20,333,0
United Arab Emirates,ARE,28-Mar-20,405,72
United Arab Emirates,ARE,29-Mar-20,468,63
United Arab Emirates,ARE,30-Mar-20,468,0
United Arab Emirates,ARE,31-Mar-20,611,143
United Arab Emirates,ARE,1-Apr-20,664,53
United Arab Emirates,ARE,2-Apr-20,664,0
United Arab Emirates,ARE,3-Apr-20,1024,360
United Arab Emirates,ARE,4-Apr-20,1024,0
United Kingdom,GBR,31-Dec-19,0,0
United Kingdom,GBR,1-Jan-20,0,0
United Kingdom,GBR,2-Jan-20,0,0
United Kingdom,GBR,3-Jan-20,0,0
United Kingdom,GBR,4-Jan-20,0,0
United Kingdom,GBR,5-Jan-20,0,0
United Kingdom,GBR,6-Jan-20,0,0
United Kingdom,GBR,7-Jan-20,0,0
United Kingdom,GBR,8-Jan-20,0,0
United Kingdom,GBR,9-Jan-20,0,0
United Kingdom,GBR,10-Jan-20,0,0
United Kingdom,GBR,11-Jan-20,0,0
United Kingdom,GBR,12-Jan-20,0,0
United Kingdom,GBR,13-Jan-20,0,0
United Kingdom,GBR,14-Jan-20,0,0
United Kingdom,GBR,15-Jan-20,0,0
United Kingdom,GBR,16-Jan-20,0,0
United Kingdom,GBR,17-Jan-20,0,0
United Kingdom,GBR,18-Jan-20,0,0
United Kingdom,GBR,19-Jan-20,0,0
United Kingdom,GBR,20-Jan-20,0,0
United Kingdom,GBR,21-Jan-20,0,0
United Kingdom,GBR,22-Jan-20,0,0
United Kingdom,GBR,23-Jan-20,0,0
United Kingdom,GBR,24-Jan-20,0,0
United Kingdom,GBR,25-Jan-20,0,0
United Kingdom,GBR,26-Jan-20,0,0
United Kingdom,GBR,27-Jan-20,0,0
United Kingdom,GBR,28-Jan-20,0,0
United Kingdom,GBR,29-Jan-20,0,0
United Kingdom,GBR,30-Jan-20,0,0
United Kingdom,GBR,31-Jan-20,2,2
United Kingdom,GBR,1-Feb-20,2,0
United Kingdom,GBR,2-Feb-20,2,0
United Kingdom,GBR,3-Feb-20,2,0
United Kingdom,GBR,4-Feb-20,2,0
United Kingdom,GBR,5-Feb-20,2,0
United Kingdom,GBR,6-Feb-20,2,0
United Kingdom,GBR,7-Feb-20,3,1
United Kingdom,GBR,8-Feb-20,3,0
United Kingdom,GBR,9-Feb-20,4,1
United Kingdom,GBR,10-Feb-20,4,0
United Kingdom,GBR,11-Feb-20,8,4
United Kingdom,GBR,12-Feb-20,8,0
United Kingdom,GBR,13-Feb-20,9,1
United Kingdom,GBR,14-Feb-20,9,0
United Kingdom,GBR,15-Feb-20,9,0
United Kingdom,GBR,16-Feb-20,9,0
United Kingdom,GBR,17-Feb-20,9,0
United Kingdom,GBR,18-Feb-20,9,0
United Kingdom,GBR,19-Feb-20,9,0
United Kingdom,GBR,20-Feb-20,9,0
United Kingdom,GBR,21-Feb-20,9,0
United Kingdom,GBR,22-Feb-20,9,0
United Kingdom,GBR,23-Feb-20,9,0
United Kingdom,GBR,24-Feb-20,13,4
United Kingdom,GBR,25-Feb-20,13,0
United Kingdom,GBR,26-Feb-20,13,0
United Kingdom,GBR,27-Feb-20,13,0
United Kingdom,GBR,28-Feb-20,16,3
United Kingdom,GBR,29-Feb-20,18,2
United Kingdom,GBR,1-Mar-20,23,5
United Kingdom,GBR,2-Mar-20,36,13
United Kingdom,GBR,3-Mar-20,40,4
United Kingdom,GBR,4-Mar-20,51,11
United Kingdom,GBR,5-Mar-20,85,34
United Kingdom,GBR,6-Mar-20,115,30
United Kingdom,GBR,7-Mar-20,163,48
United Kingdom,GBR,8-Mar-20,206,43
United Kingdom,GBR,9-Mar-20,273,67
United Kingdom,GBR,10-Mar-20,321,48
United Kingdom,GBR,11-Mar-20,373,52
United Kingdom,GBR,12-Mar-20,456,83
United Kingdom,GBR,13-Mar-20,590,134
United Kingdom,GBR,14-Mar-20,707,117
United Kingdom,GBR,15-Mar-20,1140,433
